id,team_id,full_name,position,corsi_pct,fenwick_pct,on_ice_shots_pct,wrist_shot_shots,wrist_shot_goals,slap_shot_shots,slap_shot_goals,backhand_shot_shots,backhand_shot_goals,tip_shot_shots,tip_shot_goals,snap_shot_shots,snap_shot_goals,wrap_around_shot_shots,wrap_around_shot_goals,offensive_zone_starts,defensive_zone_starts,neutral_zone_starts
435b1eda-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Eric Staal,F,0.528,0.534,0.545,1.44,0.09,0.16,0.02,0.27,0.04,0.17,0.02,0.38,0.06,0.09,0.0,7.79,4.74,5.91
a5102e7f-66e1-4403-89a3-c14164872b91,4416091c-0f24-11e2-8525-18a905767e44,Anthony Bitetto,D,0.523,0.532,0.507,0.39,0.0,0.28,0.0,0.06,0.0,0.0,0.0,0.11,0.0,0.0,0.0,3.22,2.44,3.89
434bdf5a-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Matt Hendricks,F,0.494,0.483,0.503,0.64,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.09,0.0,0.0,0.0,1.82,2.59,2.59
42bd7e89-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Nate Prosser,D,0.513,0.513,0.55,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2.2,2.2,3.27
3ff2b7e7-ab4d-4af8-94e0-b226ad56f8cb,4416091c-0f24-11e2-8525-18a905767e44,Luke Kunin,F,0.482,0.495,0.496,1.14,0.08,0.06,0.0,0.12,0.0,0.12,0.0,0.29,0.04,0.04,0.0,4.63,4.84,4.78
4455018e-8a8e-4ddf-aa4e-68dc47b5ca5e,4416091c-0f24-11e2-8525-18a905767e44,Ryan Murphy,D,0.381,0.379,0.333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,4.5
c86ff633-7f27-420c-84a7-be1e08ede9a6,4416091c-0f24-11e2-8525-18a905767e44,Kevin Fiala,F,0.495,0.52,0.487,1.26,0.11,0.11,0.0,0.26,0.0,0.26,0.0,0.26,0.05,0.0,0.0,8.32,3.68,5.26
436f13dd-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,J.T. Brown,F,0.479,0.488,0.497,0.57,0.04,0.04,0.0,0.04,0.0,0.07,0.02,0.25,0.0,0.0,0.0,1.86,3.16,2.48
4327f191-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Nino Niederreiter,F,0.514,0.521,0.534,1.02,0.07,0.04,0.02,0.22,0.0,0.2,0.07,0.17,0.04,0.04,0.0,6.46,4.02,4.85
436ad49d-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Marcus Foligno,F,0.52,0.532,0.538,0.62,0.04,0.11,0.01,0.17,0.02,0.02,0.0,0.12,0.01,0.02,0.0,2.55,5.0,3.26
f7022a02-6f00-11e2-a3e0-f4ce4684ea4c,4416091c-0f24-11e2-8525-18a905767e44,Charlie Coyle,F,0.514,0.523,0.534,1.12,0.12,0.1,0.0,0.2,0.05,0.03,0.0,0.33,0.0,0.03,0.0,5.95,4.92,5.22
42cde477-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Ryan Suter,D,0.515,0.517,0.52,1.05,0.04,0.29,0.01,0.02,0.0,0.0,0.0,0.27,0.02,0.0,0.0,10.96,9.23,8.65
41e23642-5da8-4a59-a9be-0ca74164060e,4416091c-0f24-11e2-8525-18a905767e44,Kyle Rau,F,0.646,0.667,0.658,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,1.67,1.17,3.0
42ed12b0-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Matt Bartkowski,D,0.368,0.333,0.346,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,2.5
03057f04-674c-11e2-9e6b-f4ce4684ea4c,4416091c-0f24-11e2-8525-18a905767e44,Jonas Brodin,D,0.513,0.527,0.546,0.76,0.04,0.39,0.01,0.06,0.0,0.0,0.0,0.13,0.0,0.01,0.0,5.44,7.7,6.06
15e0dbed-2f05-4f25-b893-e2388f46bda9,4416091c-0f24-11e2-8525-18a905767e44,Matt Robson-DUP,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431e124a-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Zach Parise,F,0.518,0.536,0.544,1.54,0.16,0.2,0.01,0.46,0.09,0.35,0.07,0.35,0.03,0.04,0.0,8.12,5.05,5.91
b6abdbbb-8f00-4d55-ba03-f82b624c2ea8,4416091c-0f24-11e2-8525-18a905767e44,Nico Sturm,F,0.54,0.55,0.571,2.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.5
0594a496-d67c-4249-9638-acc796405ea8,4416091c-0f24-11e2-8525-18a905767e44,Victor Rask,F,0.533,0.539,0.544,0.96,0.09,0.13,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,4.74,2.61,3.43
e45b50f3-8cef-46e5-8b9a-4d0cdcdd343d,4416091c-0f24-11e2-8525-18a905767e44,Alex Stalock,G,0.524,0.52,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,15.71,15.95
42b65a49-0f24-11e2-8525-18a905767e44,4416091c-0f24-11e2-8525-18a905767e44,Devan Dubnyk,G,0.499,0.511,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,19.45,17.94
7eafbe7d-d746-45b6-b9f0-dcabe5763f69,4416091c-0f24-11e2-8525-18a905767e44,Kaapo Kahkonen,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f043ae44-62a0-11e2-9e6b-f4ce4684ea4c,4416091c-0f24-11e2-8525-18a905767e44,Mathew Dumba,D,0.505,0.505,0.528,0.94,0.09,1.5,0.22,0.09,0.0,0.06,0.03,0.25,0.0,0.0,0.0,9.78,7.59,7.28
6cc1b6f1-c2e0-4fb4-9749-0520822eab97,4416091c-0f24-11e2-8525-18a905767e44,Brad Hunt,D,0.538,0.536,0.55,0.55,0.03,0.76,0.0,0.17,0.03,0.0,0.0,0.14,0.03,0.0,0.0,5.21,2.59,3.79
e48cf365-5bde-4268-b13f-17ea80f02e82,4416091c-0f24-11e2-8525-18a905767e44,Pontus Aberg,F,0.484,0.491,0.519,0.82,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.27,0.05,0.0,0.0,5.05,2.86,3.23
5cc3cbb7-619c-466b-a845-fdce5d0c403d,4416091c-0f24-11e2-8525-18a905767e44,Nick Seeler,D,0.475,0.493,0.501,0.58,0.0,0.24,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.01,0.0,2.8,3.32,4.0
5d8d18c3-7642-4db2-8363-62eaf149a5fd,4416272f-0f24-11e2-8525-18a905767e44,Carl Dahlstrom,D,0.468,0.464,0.453,0.74,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,4.18,7.79,7.11
017d16c8-07cc-47bf-98fb-69c5d67430dd,4416272f-0f24-11e2-8525-18a905767e44,Drake Caggiula,F,0.504,0.492,0.487,0.96,0.08,0.04,0.04,0.31,0.04,0.19,0.04,0.31,0.0,0.0,0.0,5.0,3.5,6.08
5cc0907e-6574-431f-9946-07bc833a7ff0,4416272f-0f24-11e2-8525-18a905767e44,Alex DeBrincat,F,0.499,0.492,0.501,1.82,0.29,0.23,0.06,0.13,0.05,0.04,0.0,0.48,0.11,0.0,0.0,7.67,3.68,5.16
3cdfd392-e23c-4d49-b608-a473995998aa,4416272f-0f24-11e2-8525-18a905767e44,Anton Forsberg,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4f5872b-3a40-4587-bbe4-5720465c91e6,4416272f-0f24-11e2-8525-18a905767e44,Andreas Martinsen,F,0.464,0.465,0.449,0.63,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.0,1.79,3.33,2.13
8447f6f5-cdd9-47e0-87d0-0b4e8d88c537,4416272f-0f24-11e2-8525-18a905767e44,Alexandre Fortin,F,0.522,0.52,0.487,0.83,0.08,0.13,0.04,0.13,0.0,0.0,0.0,0.08,0.0,0.0,0.0,2.67,3.17,2.79
9030e573-af25-4b53-b519-ae3a159f1bf6,4416272f-0f24-11e2-8525-18a905767e44,Brandon Davidson,D,0.494,0.472,0.473,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.1,4.0,4.1
818e24b7-32ae-43c8-b7d1-33ec285ae530,4416272f-0f24-11e2-8525-18a905767e44,Dylan Strome,F,0.471,0.464,0.472,1.31,0.21,0.07,0.0,0.14,0.03,0.07,0.02,0.16,0.02,0.0,0.0,6.9,3.6,4.86
432bf648-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Artem Anisimov,F,0.486,0.478,0.474,0.99,0.05,0.01,0.0,0.33,0.06,0.17,0.03,0.22,0.05,0.04,0.0,4.95,4.18,4.71
42c4988b-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Duncan Keith,D,0.503,0.492,0.506,0.5,0.02,1.05,0.04,0.01,0.01,0.01,0.0,0.13,0.0,0.0,0.0,8.16,7.11,7.66
2ae2608c-8fc6-4362-b3b8-210068b5fc5c,4416272f-0f24-11e2-8525-18a905767e44,Dennis Gilbert,D,0.526,0.6,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
42c33e34-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Patrick Kane,F,0.499,0.485,0.477,2.67,0.35,0.35,0.04,0.51,0.07,0.09,0.01,0.6,0.1,0.0,0.0,10.0,4.33,6.54
42c64791-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Corey Crawford,G,0.519,0.512,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,16.97,16.44
42c1928c-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Jonathan Toews,F,0.513,0.496,0.503,1.91,0.33,0.24,0.02,0.23,0.04,0.23,0.06,0.21,0.01,0.01,0.0,9.51,7.39,6.98
8bfb6025-5aae-4654-8a67-d836b2739283,4416272f-0f24-11e2-8525-18a905767e44,Nick Schmaltz,F,0.517,0.496,0.506,0.74,0.04,0.13,0.0,0.04,0.0,0.0,0.0,0.52,0.04,0.0,0.0,7.35,3.09,4.61
11db2df4-71c0-43f7-ae46-385ccd689ea3,4416272f-0f24-11e2-8525-18a905767e44,David Kampf,F,0.483,0.475,0.469,0.84,0.02,0.03,0.02,0.13,0.0,0.0,0.0,0.08,0.02,0.02,0.0,3.13,6.9,4.33
433ba492-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Brandon Manning,D,0.47,0.443,0.443,0.48,0.0,0.22,0.04,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3.3,6.33,5.04
71c5cd9e-a126-481c-b849-c323e27e74e6,4416272f-0f24-11e2-8525-18a905767e44,Erik Gustafsson,D,0.504,0.492,0.49,0.96,0.05,0.8,0.13,0.04,0.01,0.0,0.0,0.23,0.03,0.0,0.0,9.61,5.23,6.0
5aa01db9-9662-4a89-800e-7d3663147c30,4416272f-0f24-11e2-8525-18a905767e44,Connor Murphy,D,0.488,0.485,0.481,1.08,0.08,0.37,0.0,0.04,0.0,0.0,0.0,0.12,0.02,0.0,0.0,3.98,7.56,6.96
b20bcff6-12a0-4a24-806c-d54522333db1,4416272f-0f24-11e2-8525-18a905767e44,Luke Johnson,F,0.487,0.471,0.496,0.87,0.0,0.13,0.0,0.07,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.4,4.2,2.4
02baea3e-c441-48c9-85a1-a5523b5f998d,4416272f-0f24-11e2-8525-18a905767e44,John Hayden,F,0.459,0.438,0.421,0.59,0.06,0.02,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.02,0.0,2.65,2.81,2.76
0240b419-ed84-4b68-b5a8-a80e407700a6,4416272f-0f24-11e2-8525-18a905767e44,Slater Koekkoek,D,0.512,0.513,0.5,0.59,0.05,0.18,0.0,0.05,0.0,0.0,0.0,0.14,0.0,0.0,0.0,4.05,5.73,4.82
a24e0f46-9cad-49dd-b07f-7835e0848d99,4416272f-0f24-11e2-8525-18a905767e44,Gustav Forsling,D,0.481,0.47,0.482,0.67,0.05,0.58,0.02,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.51,4.81,5.16
433fbaa6-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Chris Kunitz,F,0.508,0.496,0.492,0.39,0.02,0.18,0.02,0.04,0.02,0.02,0.0,0.09,0.02,0.0,0.0,2.61,3.14,2.98
42c2d636-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Brandon Saad,F,0.53,0.513,0.513,1.45,0.16,0.13,0.0,0.38,0.05,0.16,0.03,0.26,0.04,0.01,0.0,5.41,5.5,6.09
3509691b-c572-4b2e-aab2-0dc87fda059e,4416272f-0f24-11e2-8525-18a905767e44,Jacob Nilsson,F,0.333,0.25,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5
4a73fd71-0fa1-40d6-b20f-085087aa2bd9,4416272f-0f24-11e2-8525-18a905767e44,Brendan Perlini,F,0.451,0.445,0.452,1.07,0.17,0.13,0.02,0.17,0.02,0.11,0.0,0.17,0.04,0.0,0.0,2.98,2.59,3.28
b379d277-3436-4597-94df-6cad22e556c1,4416272f-0f24-11e2-8525-18a905767e44,Collin Delia,G,0.432,0.415,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,17.63,18.44
46ebc2ab-7e0b-4c07-8b5a-9c8fa0509494,4416272f-0f24-11e2-8525-18a905767e44,Henri Jokiharju,D,0.539,0.523,0.522,0.79,0.0,0.68,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0,6.89,4.58,5.95
30c33a25-633e-461f-8be7-57bdd8a02fd5,4416272f-0f24-11e2-8525-18a905767e44,Jan Rutta,D,0.508,0.479,0.465,0.43,0.04,0.43,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3.96,5.35,5.17
3567510e-daff-48ba-8789-58a042a16ad8,4416272f-0f24-11e2-8525-18a905767e44,Kevin Lankinen,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8f8ef05e-3096-47df-862a-f104fc454c32,4416272f-0f24-11e2-8525-18a905767e44,Dylan Sikura,F,0.553,0.541,0.544,1.03,0.0,0.15,0.0,0.12,0.0,0.09,0.0,0.18,0.0,0.0,0.0,3.55,3.3,3.94
43613ca7-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Cam Ward,G,0.485,0.478,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,18.42,18.45
3e56b558-2092-4f7c-aac9-a59ac30fd35b,4416272f-0f24-11e2-8525-18a905767e44,Dominik Kahun,F,0.502,0.496,0.51,1.07,0.07,0.05,0.01,0.23,0.04,0.07,0.02,0.18,0.01,0.02,0.0,4.74,3.76,4.84
42c5e062-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Brent Seabrook,D,0.471,0.468,0.473,0.78,0.01,1.03,0.03,0.05,0.0,0.01,0.0,0.24,0.03,0.0,0.0,6.29,7.04,5.76
42c032f3-0f24-11e2-8525-18a905767e44,4416272f-0f24-11e2-8525-18a905767e44,Marcus Kruger,F,0.477,0.488,0.494,0.7,0.04,0.01,0.01,0.08,0.0,0.07,0.0,0.08,0.0,0.01,0.0,1.77,5.72,3.26
42c8522c-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Craig Smith,F,0.53,0.54,0.541,1.62,0.13,0.2,0.01,0.32,0.04,0.18,0.04,0.26,0.03,0.09,0.01,7.11,3.79,4.57
165f44a6-2bd8-492e-ac18-30a461f9d0d2,441643b7-0f24-11e2-8525-18a905767e44,Rocco Grimaldi,F,0.574,0.58,0.578,0.96,0.04,0.09,0.0,0.13,0.02,0.06,0.02,0.21,0.02,0.06,0.0,3.25,2.13,3.04
6164c9ca-61b3-11e2-9e6b-f4ce4684ea4c,441643b7-0f24-11e2-8525-18a905767e44,Matt Irwin,D,0.524,0.538,0.524,0.52,0.0,0.41,0.0,0.09,0.0,0.0,0.0,0.07,0.0,0.0,0.0,3.16,2.98,3.16
02e4f5ea-5832-4577-953d-3ad73e64e0e0,441643b7-0f24-11e2-8525-18a905767e44,Colin Blackwell,F,0.562,0.561,0.492,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,2.5,1.67
43357e7e-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Zac Rinaldo,F,0.437,0.469,0.466,0.3,0.04,0.09,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.35,2.09,2.87
083b38d0-e413-4582-ae06-a605676743b2,441643b7-0f24-11e2-8525-18a905767e44,Frederick Gaudreau,F,0.556,0.587,0.601,0.47,0.04,0.04,0.0,0.11,0.02,0.04,0.0,0.09,0.0,0.02,0.0,2.56,2.33,2.78
554c611b-2c2d-4632-9ccc-e84cc6080767,441643b7-0f24-11e2-8525-18a905767e44,Miroslav Svoboda,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432c3963-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Brian Boyle,F,0.486,0.472,0.5,0.96,0.12,0.19,0.08,0.15,0.0,0.15,0.04,0.12,0.0,0.08,0.0,4.12,4.46,3.04
6b66f634-a55b-11e2-a01b-f4ce4684ea4c,441643b7-0f24-11e2-8525-18a905767e44,Filip Forsberg,F,0.56,0.553,0.542,2.33,0.28,0.2,0.05,0.3,0.03,0.09,0.0,0.45,0.08,0.02,0.0,8.58,4.25,6.3
050e418a-3136-4841-88e1-ab9ba85aafdc,441643b7-0f24-11e2-8525-18a905767e44,Austin Watson,F,0.46,0.484,0.477,1.22,0.08,0.11,0.0,0.11,0.0,0.14,0.08,0.08,0.03,0.03,0.0,2.65,7.84,4.54
c32d99b8-4b91-4f05-8f7a-097960c5d5fe,441643b7-0f24-11e2-8525-18a905767e44,Rem Pitlick,F,0.3,0.333,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0
85eb0b12-69b6-4069-9538-1aa6553ee315,441643b7-0f24-11e2-8525-18a905767e44,Juuse Saros,G,0.49,0.486,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,19.32,17.06
78fcbe2d-3491-4b8e-8792-903992cba124,441643b7-0f24-11e2-8525-18a905767e44,Phillip Di Giuseppe,F,0.507,0.528,0.5,1.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.33
42cd5bc5-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Roman Josi,D,0.519,0.517,0.522,1.84,0.13,1.11,0.02,0.2,0.0,0.04,0.0,0.13,0.01,0.01,0.01,9.15,8.76,7.13
43697641-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Nick Bonino,F,0.484,0.504,0.504,0.95,0.14,0.09,0.0,0.11,0.02,0.15,0.02,0.11,0.01,0.05,0.01,4.57,8.95,4.57
e59dc0e6-1d48-487b-aa5f-f995e47461c9,441643b7-0f24-11e2-8525-18a905767e44,Tyler Gaudet,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cd3e3e6c-23c2-4a3e-af08-e498246c50ad,441643b7-0f24-11e2-8525-18a905767e44,Viktor Arvidsson,F,0.541,0.522,0.523,1.81,0.29,0.66,0.07,0.28,0.05,0.16,0.03,0.26,0.07,0.16,0.02,8.26,4.05,6.19
43109b90-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,P.K. Subban,D,0.533,0.529,0.53,0.83,0.03,1.52,0.11,0.06,0.0,0.0,0.0,0.22,0.0,0.0,0.0,9.03,7.25,7.02
36f08078-8d07-431a-b8cf-6854c9cde048,441643b7-0f24-11e2-8525-18a905767e44,Ryan Johansen,F,0.548,0.531,0.527,1.01,0.13,0.23,0.0,0.18,0.05,0.1,0.03,0.16,0.01,0.0,0.0,8.8,4.66,6.35
42a8d520-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Cody McLeod,F,0.393,0.348,0.286,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.0,1.43
c86ff633-7f27-420c-84a7-be1e08ede9a6,441643b7-0f24-11e2-8525-18a905767e44,Kevin Fiala,F,0.533,0.53,0.52,1.55,0.14,0.09,0.0,0.13,0.0,0.06,0.02,0.16,0.0,0.05,0.0,7.11,3.25,4.2
4310f28f-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Yannick Weber,D,0.521,0.525,0.515,0.66,0.02,0.21,0.0,0.08,0.0,0.0,0.0,0.11,0.02,0.0,0.0,3.47,3.16,3.55
081081aa-addc-4352-a508-dbe4a8554b1c,441643b7-0f24-11e2-8525-18a905767e44,Nicholas Baptiste,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338ec3d-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Wayne Simmonds,F,0.467,0.47,0.526,0.88,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.12,0.0,0.0,0.0,3.76,2.12,3.18
95d0bd56-e005-4545-905c-13e2227d89e8,441643b7-0f24-11e2-8525-18a905767e44,Ryan Hartman,F,0.524,0.509,0.515,1.06,0.06,0.28,0.02,0.2,0.05,0.06,0.0,0.08,0.0,0.03,0.0,4.08,4.72,4.31
a2a25222-87a1-4c01-9db2-d412fbaecc70,441643b7-0f24-11e2-8525-18a905767e44,Miikka Salomaki,F,0.515,0.535,0.556,0.81,0.08,0.11,0.0,0.22,0.0,0.14,0.0,0.03,0.0,0.05,0.0,2.62,3.89,3.76
a5102e7f-66e1-4403-89a3-c14164872b91,441643b7-0f24-11e2-8525-18a905767e44,Anthony Bitetto,D,0.484,0.484,0.443,0.39,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,3.72,2.11,3.11
42ccad02-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Mattias Ekholm,D,0.534,0.537,0.541,0.78,0.05,0.76,0.04,0.1,0.0,0.01,0.0,0.15,0.01,0.03,0.0,7.79,8.31,7.59
f503a0cb-dda7-4e33-bcab-cbf968daba2a,441643b7-0f24-11e2-8525-18a905767e44,Calle Jarnkrok,F,0.515,0.512,0.517,0.9,0.08,0.15,0.03,0.08,0.0,0.09,0.01,0.1,0.01,0.0,0.0,4.78,5.65,4.72
fda0d0b0-56aa-4fa5-82f8-96197e3312bf,441643b7-0f24-11e2-8525-18a905767e44,Troy Grosenick,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42ceb515-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Pekka Rinne,G,0.529,0.535,0.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,18.48,17.16
42a442b0-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Dan Hamhuis,D,0.492,0.489,0.494,0.46,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,4.37,5.49,5.47
6cf98ca2-1f6b-42fe-8655-93908df36c7b,441643b7-0f24-11e2-8525-18a905767e44,Dante Fabbro,D,0.513,0.525,0.535,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75,5.25
949f2a71-380a-4893-8f7e-994ef19f5170,441643b7-0f24-11e2-8525-18a905767e44,Colton Sissons,F,0.495,0.51,0.517,0.88,0.11,0.15,0.03,0.12,0.01,0.13,0.03,0.15,0.03,0.01,0.0,4.03,7.92,4.51
436f5960-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Matt Donovan,D,0.333,0.313,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0
42864627-0f24-11e2-8525-18a905767e44,441643b7-0f24-11e2-8525-18a905767e44,Kyle Turris,F,0.512,0.511,0.517,0.8,0.05,0.31,0.04,0.11,0.02,0.07,0.02,0.16,0.02,0.0,0.0,6.89,2.69,3.75
e652819e-b002-43ef-9d3e-74042b8af7ed,441643b7-0f24-11e2-8525-18a905767e44,Anthony Richard,F,0.429,0.455,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
c8ab94f6-42f3-47d6-99c7-d2445fe2abf9,441643b7-0f24-11e2-8525-18a905767e44,Eeli Tolvanen,F,0.597,0.621,0.6,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.25,5.5
2607ac36-6198-11e2-9e6b-f4ce4684ea4c,441643b7-0f24-11e2-8525-18a905767e44,Mikael Granlund,F,0.479,0.494,0.527,1.19,0.06,0.06,0.0,0.31,0.0,0.13,0.0,0.06,0.0,0.06,0.0,5.19,3.69,4.63
20b015a3-fc59-475f-a641-999da54d6b77,441643b7-0f24-11e2-8525-18a905767e44,Ryan Ellis,D,0.512,0.517,0.525,0.94,0.06,0.82,0.02,0.01,0.01,0.0,0.0,0.12,0.01,0.0,0.0,8.1,8.85,6.95
49712a51-11ae-4677-a32f-f8d327898cd2,441660ea-0f24-11e2-8525-18a905767e44,Sammy Blais,F,0.514,0.516,0.527,0.69,0.06,0.03,0.0,0.06,0.0,0.03,0.0,0.06,0.03,0.0,0.0,2.47,2.09,3.09
95c89319-ac2d-4f73-94f8-cf27d7c79f11,441660ea-0f24-11e2-8525-18a905767e44,Nikita Soshnikov,F,0.373,0.353,0.371,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,3.4
